file_name,bbox,image_id,race,age,emotion,gender,skintone,masked
81063458.jpg,"[526, 899, 295, 365]",1381,Negroid,20-30s,Neutral,Female,mid-light,unmasked
81071656.jpg,"[586, 350, 381, 585]",1382,Mongoloid,20-30s,Neutral,Female,light,unmasked
81094115.jpg,"[404, 484, 654, 770]",1383,Caucasian,20-30s,Happiness,Female,mid-dark,unmasked
81095349.jpg,"[584, 653, 268, 304]",1384,Caucasian,20-30s,Neutral,Male,mid-dark,unmasked
81096459.jpg,"[609, 364, 408, 476]",1385,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
81106627.jpg,"[747, 220, 294, 379]",1386,Mongoloid,20-30s,Anger,Male,light,unmasked
81113354.jpg,"[712, 250, 247, 355]",1387,Caucasian,20-30s,Surprise,Female,light,unmasked
81176919.jpg,"[1151, 384, 339, 290]",1388,Caucasian,20-30s,Neutral,Female,light,unmasked
81197713.jpg,"[745, 400, 324, 393]",1389,Mongoloid,20-30s,Neutral,Female,light,unmasked
81212846.jpg,"[146, 374, 320, 465]",1390,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
81267484.jpg,"[505, 230, 249, 413]",1391,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
81276269.jpg,"[875, 448, 355, 451]",1392,Negroid,20-30s,Surprise,Female,light,unmasked
81285695.jpg,"[856, 299, 272, 366]",1393,Mongoloid,20-30s,Sadness,Female,light,unmasked
81301628.jpg,"[1191, 158, 246, 349]",1394,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
81305808.jpg,"[730, 316, 291, 348]",1395,Caucasian,20-30s,Surprise,Male,dark,unmasked
81437261.jpg,"[1186, 445, 199, 294]",1396,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
81454419.jpg,"[772, 207, 200, 271]",1397,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
81466780.jpg,"[1519, 151, 245, 297]",1398,Caucasian,20-30s,Neutral,Female,dark,unmasked
81480354.jpg,"[707, 317, 477, 637]",1399,Mongoloid,20-30s,Neutral,Female,dark,unmasked
81485586.jpg,"[928, 259, 219, 281]",1400,Negroid,20-30s,Happiness,Female,dark,unmasked
81505423.jpg,"[970, 458, 163, 196]",1401,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
81534576.jpg,"[660, 337, 122, 156]",1402,Caucasian,20-30s,Neutral,Female,dark,unmasked
81545504.jpg,"[1470, 515, 191, 259]",1403,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
81577059.jpg,"[1007, 147, 191, 253]",1404,Mongoloid,20-30s,Neutral,Female,dark,unmasked
81595520.jpg,"[620, 335, 555, 749]",1405,Mongoloid,20-30s,Anger,Female,light,unmasked
81628475.jpg,"[1148, 142, 214, 291]",1406,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
81634722.jpg,"[783, 223, 297, 407]",1407,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
8164116.jpg,"[1218, 176, 226, 377]",1408,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
81718832.jpg,"[697, 502, 387, 510]",1409,Caucasian,Teenager,Surprise,Male,light,unmasked
81730728.jpg,"[582, 689, 183, 234]",1410,Caucasian,20-30s,Anger,Male,dark,unmasked
81742809.jpg,"[1505, 632, 181, 254]",1411,Mongoloid,Senior,Neutral,Female,mid-light,unmasked
81756851.jpg,"[659, 0, 804, 1051]",1412,Mongoloid,20-30s,Surprise,Female,light,unmasked
81765478.jpg,"[547, 353, 336, 429]",1413,Caucasian,20-30s,Neutral,Female,light,unmasked
81768353.jpg,"[806, 305, 400, 618]",1414,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
81809493.jpg,"[597, 224, 211, 299]",1415,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
81823367.jpg,"[1000, 172, 182, 229]",1416,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
8185516.jpg,"[227, 701, 202, 315]",1417,Mongoloid,20-30s,Neutral,Female,light,unmasked
81876027.jpg,"[799, 257, 186, 242]",1418,Caucasian,20-30s,Anger,Male,light,unmasked
81876372.jpg,"[777, 336, 182, 231]",1419,Caucasian,40-50s,Neutral,Female,mid-light,unmasked
81888606.jpg,"[1033, 506, 132, 163]",1420,Mongoloid,20-30s,Neutral,Female,light,unmasked
81890836.jpg,"[923, 142, 178, 243]",1421,Caucasian,20-30s,Happiness,Male,mid-light,masked
81894511.jpg,"[585, 655, 238, 287]",1422,Mongoloid,20-30s,Neutral,Female,dark,unmasked
81899065.jpg,"[951, 532, 200, 243]",1423,Caucasian,20-30s,Neutral,Female,light,unmasked
81965810.jpg,"[561, 158, 227, 337]",1424,Mongoloid,20-30s,Neutral,Female,dark,unmasked
81965999.jpg,"[1037, 119, 258, 335]",1425,Caucasian,20-30s,Happiness,Female,light,unmasked
81966661.jpg,"[1113, 231, 332, 422]",1426,Mongoloid,40-50s,Neutral,Female,mid-light,unmasked
81986274.jpg,"[785, 267, 403, 530]",1427,Caucasian,20-30s,Anger,Male,light,unmasked
81989721.jpg,"[775, 269, 385, 539]",1428,Mongoloid,20-30s,Anger,Female,light,unmasked
82038528.jpg,"[894, 417, 191, 234]",1429,Caucasian,20-30s,Neutral,Female,light,unmasked
82133845.jpg,"[600, 247, 237, 311]",1430,Caucasian,20-30s,Happiness,Male,light,unmasked
82190789.jpg,"[664, 266, 173, 177]",1431,Caucasian,20-30s,Neutral,Male,light,unmasked
82203819.jpg,"[567, 333, 179, 215]",1432,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
82217636.jpg,"[987, 260, 359, 503]",1433,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
82227351.jpg,"[1032, 435, 194, 254]",1434,Negroid,20-30s,Anger,Female,dark,unmasked
82318863.jpg,"[515, 167, 184, 251]",1435,Mongoloid,20-30s,Neutral,Female,light,unmasked
82325606.jpg,"[804, 208, 240, 300]",1436,Negroid,20-30s,Anger,Female,dark,unmasked
82348904.jpg,"[566, 608, 306, 348]",1437,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
82394292.jpg,"[1065, 205, 213, 262]",1438,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
82422654.jpg,"[734, 351, 187, 224]",1439,Caucasian,20-30s,Happiness,Female,light,unmasked
82428384.jpg,"[496, 256, 174, 213]",1440,Caucasian,20-30s,Happiness,Male,light,unmasked
82458102.jpg,"[729, 278, 271, 303]",1441,Caucasian,20-30s,Anger,Female,light,unmasked
82461764.jpg,"[992, 239, 385, 520]",1442,Mongoloid,Teenager,Neutral,Male,light,unmasked
82521861.jpg,"[576, 156, 167, 245]",1443,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
82531006.jpg,"[1265, 370, 201, 294]",1444,Negroid,20-30s,Anger,Female,dark,unmasked
82580512.jpg,"[674, 330, 284, 341]",1445,Negroid,20-30s,Anger,Female,mid-light,unmasked
82641226.jpg,"[1246, 332, 144, 222]",1446,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
82652672.jpg,"[974, 170, 174, 237]",1447,Mongoloid,20-30s,Neutral,Female,light,unmasked
82771915.jpg,"[881, 347, 285, 396]",1448,Mongoloid,20-30s,Anger,Female,dark,unmasked
82783500.jpg,"[874, 35, 395, 467]",1449,Caucasian,20-30s,Neutral,Male,light,unmasked
8279987.jpg,"[697, 394, 306, 411]",1450,Caucasian,20-30s,Sadness,Female,light,unmasked
82864724.jpg,"[897, 40, 769, 660]",1451,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
82900585.jpg,"[1104, 562, 600, 372]",1452,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
82900603.jpg,"[854, 171, 491, 531]",1453,Caucasian,20-30s,Neutral,Male,light,unmasked
82928352.jpg,"[929, 260, 273, 351]",1454,Caucasian,20-30s,Neutral,Male,light,unmasked
82932698.jpg,"[943, 320, 251, 329]",1455,Caucasian,20-30s,Anger,Male,mid-light,masked
82946869.jpg,"[595, 374, 249, 391]",1456,Caucasian,20-30s,Neutral,Female,light,unmasked
8295201.jpg,"[738, 697, 191, 252]",1457,Caucasian,20-30s,Neutral,Female,light,unmasked
82952359.jpg,"[989, 118, 161, 242]",1458,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
82974109.jpg,"[418, 383, 493, 575]",1459,Caucasian,20-30s,Neutral,Male,light,unmasked
82978183.jpg,"[886, 359, 559, 568]",1460,Caucasian,20-30s,Surprise,Female,mid-light,unmasked
82987930.jpg,"[1623, 292, 266, 227]",1461,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
83043187.jpg,"[748, 319, 205, 261]",1462,Negroid,20-30s,Surprise,Female,mid-dark,unmasked
83046287.jpg,"[783, 138, 472, 538]",1463,Negroid,20-30s,Neutral,Male,dark,unmasked
83201476.jpg,"[830, 5, 129, 178]",1464,Mongoloid,20-30s,Neutral,Female,light,unmasked
83300177.jpg,"[768, 238, 425, 520]",1465,Caucasian,20-30s,Neutral,Male,light,unmasked
83308026.jpg,"[697, 163, 242, 290]",1466,Mongoloid,20-30s,Neutral,Female,light,unmasked
83309286.jpg,"[669, 167, 254, 372]",1467,Negroid,20-30s,Neutral,Female,light,unmasked
83310550.jpg,"[620, 193, 418, 638]",1468,Mongoloid,20-30s,Anger,Female,dark,unmasked
83315928.jpg,"[881, 480, 155, 217]",1469,Caucasian,20-30s,Neutral,Female,light,unmasked
83327577.jpg,"[1174, 123, 236, 379]",1470,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
83342956.jpg,"[672, 523, 207, 233]",1471,Mongoloid,20-30s,Sadness,Male,light,unmasked
83381281.jpg,"[819, 336, 267, 368]",1472,Caucasian,Kid,Anger,Female,light,unmasked
83392951.jpg,"[551, 159, 668, 938]",1473,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
83464680.jpg,"[861, 186, 235, 282]",1474,Caucasian,20-30s,Happiness,Male,light,unmasked
83548891.jpg,"[906, 77, 385, 605]",1475,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
83562602.jpg,"[817, 234, 236, 273]",1476,Caucasian,20-30s,Neutral,Female,dark,unmasked
83577089.jpg,"[1222, 442, 136, 177]",1477,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
83587904.jpg,"[370, 338, 384, 427]",1478,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
83599905.jpg,"[539, 227, 165, 208]",1479,Caucasian,Baby,Neutral,Male,mid-light,unmasked
83639438.jpg,"[554, 181, 409, 629]",1480,Caucasian,Kid,Surprise,Female,light,unmasked
83644034.jpg,"[934, 272, 329, 432]",1481,Mongoloid,20-30s,Neutral,Female,dark,unmasked
83648549.jpg,"[784, 184, 398, 527]",1482,Mongoloid,20-30s,Neutral,Female,light,unmasked
83664934.jpg,"[428, 527, 238, 323]",1483,Negroid,20-30s,Anger,Female,light,unmasked
83676116.jpg,"[943, 149, 155, 180]",1484,Mongoloid,20-30s,Neutral,Female,light,unmasked
83676806.jpg,"[1158, 210, 261, 360]",1485,Caucasian,20-30s,Happiness,Female,light,unmasked
8381722.jpg,"[1074, 158, 150, 174]",1486,Caucasian,20-30s,Happiness,Female,light,unmasked
83838518.jpg,"[1055, 149, 241, 328]",1487,Caucasian,20-30s,Surprise,Female,dark,unmasked
83965014.jpg,"[806, 327, 346, 430]",1488,Mongoloid,20-30s,Neutral,Female,dark,unmasked
84035526.jpg,"[636, 276, 559, 681]",1489,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
84061468.jpg,"[816, 478, 254, 255]",1490,Negroid,20-30s,Neutral,Female,mid-light,unmasked
84073843.jpg,"[551, 489, 155, 222]",1491,Mongoloid,20-30s,Neutral,Female,dark,unmasked
84240413.jpg,"[797, 263, 244, 251]",1492,Mongoloid,20-30s,Neutral,Female,light,unmasked
84272628.jpg,"[663, 175, 239, 311]",1493,Negroid,20-30s,Neutral,Female,mid-light,unmasked
84297229.jpg,"[641, 98, 638, 830]",1494,Caucasian,20-30s,Neutral,Female,light,unmasked
84326819.jpg,"[891, 236, 199, 241]",1495,Mongoloid,20-30s,Anger,Male,dark,unmasked
8437773.jpg,"[992, 288, 359, 457]",1496,Caucasian,20-30s,Neutral,Male,light,unmasked
84422348.jpg,"[898, 115, 215, 343]",1497,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
84462021.jpg,"[998, 438, 179, 261]",1498,Caucasian,20-30s,Sadness,Female,dark,unmasked
8447773.jpg,"[614, 157, 213, 320]",1499,Caucasian,20-30s,Happiness,Female,light,unmasked
84481181.jpg,"[1173, 313, 317, 449]",1500,Caucasian,20-30s,Neutral,Female,light,unmasked
84481183.jpg,"[937, 363, 220, 337]",1501,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
84481188.jpg,"[847, 463, 261, 351]",1502,Caucasian,20-30s,Neutral,Female,light,unmasked
84509688.jpg,"[990, 309, 271, 433]",1503,Caucasian,20-30s,Neutral,Female,light,unmasked
8461093.jpg,"[524, 486, 261, 320]",1504,Mongoloid,20-30s,Happiness,Female,light,unmasked
84613408.jpg,"[1216, 253, 214, 290]",1505,Caucasian,20-30s,Surprise,Female,light,unmasked
84634652.jpg,"[926, 298, 125, 193]",1506,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
84657946.jpg,"[1024, 368, 257, 352]",1507,Mongoloid,20-30s,Neutral,Male,mid-dark,unmasked
84661938.jpg,"[1330, 162, 306, 315]",1508,Caucasian,20-30s,Neutral,Female,light,unmasked
84662801.jpg,"[907, 259, 214, 268]",1509,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
84681109.jpg,"[482, 468, 188, 250]",1510,Negroid,20-30s,Anger,Female,dark,unmasked
84697022.jpg,"[637, 243, 382, 628]",1511,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
84716877.jpg,"[753, 209, 136, 179]",1512,Caucasian,20-30s,Neutral,Female,light,unmasked
84717283.jpg,"[720, 254, 123, 160]",1513,Caucasian,20-30s,Happiness,Male,mid-light,unmasked
84726.jpg,"[329, 501, 676, 817]",1514,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
84726863.jpg,"[627, 419, 153, 206]",1515,Mongoloid,20-30s,Neutral,Female,light,unmasked
8474577.jpg,"[1114, 441, 128, 169]",1516,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
84746541.jpg,"[766, 123, 229, 298]",1517,Caucasian,20-30s,Neutral,Female,dark,unmasked
84752986.jpg,"[747, 306, 141, 191]",1518,Caucasian,20-30s,Neutral,Female,light,unmasked
84755821.jpg,"[1009, 264, 224, 306]",1519,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
84787353.jpg,"[586, 445, 454, 469]",1520,Mongoloid,40-50s,Neutral,Male,dark,unmasked
84797756.jpg,"[587, 323, 153, 212]",1521,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
84806099.jpg,"[884, 73, 563, 608]",1522,Caucasian,,Neutral,Female,light,unmasked
84825139.jpg,"[598, 765, 146, 226]",1523,Negroid,20-30s,Happiness,Female,dark,unmasked
84839403.jpg,"[1007, 466, 235, 320]",1524,Mongoloid,20-30s,Anger,Male,mid-light,unmasked
84919766.jpg,"[878, 270, 271, 378]",1525,Negroid,20-30s,Neutral,Male,light,unmasked
84986858.jpg,"[847, 334, 324, 422]",1526,Caucasian,20-30s,Anger,Female,light,unmasked
85043069.jpg,"[538, 376, 501, 504]",1527,Negroid,20-30s,Happiness,Male,mid-dark,unmasked
85087693.jpg,"[872, 255, 378, 506]",1528,Negroid,20-30s,Happiness,Female,mid-light,unmasked
85109526.jpg,"[619, 267, 211, 272]",1529,Negroid,20-30s,Anger,Female,dark,unmasked
85189537.jpg,"[720, 528, 579, 509]",1530,Caucasian,Senior,Neutral,Female,mid-light,unmasked
85193720.jpg,"[767, 404, 279, 328]",1531,Mongoloid,20-30s,Anger,Female,light,unmasked
85279627.jpg,"[940, 250, 272, 417]",1532,Caucasian,20-30s,Anger,Male,light,unmasked
85280691.jpg,"[731, 461, 370, 465]",1533,Caucasian,20-30s,Neutral,Female,light,unmasked
85280823.jpg,"[1057, 482, 187, 225]",1534,Negroid,20-30s,Surprise,Female,dark,unmasked
85336492.jpg,"[603, 441, 188, 202]",1535,Caucasian,20-30s,Neutral,Female,light,unmasked
85494618.jpg,"[827, 382, 237, 282]",1536,Negroid,20-30s,Surprise,Female,dark,unmasked
85496064.jpg,"[1300, 272, 278, 343]",1537,Mongoloid,20-30s,Happiness,Female,light,unmasked
85515531.jpg,"[1130, 345, 219, 293]",1538,Mongoloid,20-30s,Surprise,Female,light,unmasked
85524213.jpg,"[708, 185, 184, 196]",1539,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
85545090.jpg,"[784, 143, 261, 339]",1540,Caucasian,20-30s,Neutral,Male,light,masked
85545097.jpg,"[1205, 107, 234, 279]",1541,Caucasian,20-30s,Neutral,Female,light,unmasked
85664318.jpg,"[1019, 290, 209, 275]",1542,Caucasian,20-30s,Neutral,Female,light,unmasked
85664890.jpg,"[677, 508, 123, 163]",1543,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
85705752.jpg,"[650, 177, 369, 464]",1544,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
85705907.jpg,"[462, 252, 307, 426]",1545,Caucasian,Kid,Neutral,Female,light,unmasked
85754720.jpg,"[477, 144, 345, 428]",1546,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
85887036.jpg,"[590, 523, 202, 244]",1547,Mongoloid,20-30s,Neutral,Male,dark,unmasked
85891219.jpg,"[547, 333, 267, 404]",1548,Mongoloid,Kid,Neutral,Female,light,unmasked
85903520.jpg,"[595, 474, 216, 258]",1549,Caucasian,20-30s,Neutral,Male,mid-light,unmasked
85924962.jpg,"[409, 498, 280, 382]",1550,Caucasian,20-30s,Anger,Female,light,unmasked
85999309.jpg,"[614, 214, 174, 234]",1551,Mongoloid,20-30s,Anger,Male,dark,unmasked
86007132.jpg,"[908, 165, 235, 313]",1552,Caucasian,20-30s,Neutral,Male,light,unmasked
86014968.jpg,"[1277, 78, 292, 433]",1553,Mongoloid,20-30s,Neutral,Female,light,unmasked
86024240.jpg,"[601, 578, 215, 265]",1554,Negroid,20-30s,Anger,Female,dark,unmasked
86086516.jpg,"[831, 304, 284, 398]",1555,Caucasian,20-30s,Anger,Female,mid-light,unmasked
86178313.jpg,"[835, 519, 308, 486]",1556,Caucasian,20-30s,Anger,Female,mid-light,unmasked
86220565.jpg,"[1040, 225, 222, 338]",1557,Mongoloid,20-30s,Sadness,Male,light,unmasked
8622196.jpg,"[614, 373, 352, 430]",1558,Mongoloid,Kid,Neutral,Female,light,unmasked
86237651.jpg,"[192, 0, 851, 1035]",1559,Caucasian,20-30s,Neutral,Male,light,unmasked
86315067.jpg,"[595, 276, 335, 465]",1560,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
86400354.jpg,"[786, 476, 224, 154]",1561,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
86409950.jpg,"[1108, 189, 245, 353]",1562,Negroid,20-30s,Neutral,Female,dark,unmasked
86437269.jpg,"[1145, 199, 309, 393]",1563,Caucasian,20-30s,Anger,Male,light,unmasked
86452317.jpg,"[760, 241, 353, 505]",1564,Caucasian,20-30s,Neutral,Female,light,unmasked
86464411.jpg,"[1142, 254, 143, 172]",1565,Caucasian,20-30s,Anger,Female,light,unmasked
86482015.jpg,"[1098, 240, 208, 255]",1566,Mongoloid,20-30s,Neutral,Female,light,unmasked
86632078.jpg,"[376, 87, 170, 239]",1567,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
86653966.jpg,"[1139, 120, 305, 375]",1568,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
86718751.jpg,"[697, 266, 156, 272]",1569,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
86726823.jpg,"[535, 288, 194, 288]",1570,Mongoloid,20-30s,Neutral,Female,light,unmasked
86764222.jpg,"[622, 453, 365, 343]",1571,Mongoloid,20-30s,Happiness,Female,mid-light,unmasked
86786279.jpg,"[1309, 221, 319, 474]",1572,Mongoloid,20-30s,Neutral,Female,mid-dark,unmasked
86791267.jpg,"[1212, 168, 367, 481]",1573,Caucasian,20-30s,Neutral,Male,light,unmasked
86806504.jpg,"[1031, 242, 303, 400]",1574,Caucasian,20-30s,Neutral,Female,light,unmasked
86814287.jpg,"[713, 495, 253, 269]",1575,Caucasian,40-50s,Happiness,Female,dark,unmasked
86839242.jpg,"[457, 234, 887, 1002]",1576,Negroid,20-30s,Happiness,Female,mid-dark,unmasked
86844835.jpg,"[613, 308, 200, 221]",1577,Mongoloid,Senior,Neutral,Female,mid-dark,unmasked
86886500.jpg,"[755, 738, 171, 226]",1578,Negroid,20-30s,Happiness,Female,dark,unmasked
86890691.jpg,"[1139, 257, 293, 377]",1579,Negroid,Senior,Neutral,Male,mid-light,unmasked
86904305.jpg,"[701, 367, 555, 665]",1580,Mongoloid,20-30s,Anger,Female,mid-light,unmasked
86931377.jpg,"[850, 361, 317, 422]",1581,Caucasian,20-30s,Neutral,Female,dark,unmasked
86942610.jpg,"[836, 254, 285, 320]",1582,Caucasian,20-30s,Happiness,Female,mid-light,unmasked
86993170.jpg,"[712, 229, 481, 667]",1583,Caucasian,20-30s,Anger,Female,light,unmasked
87024124.jpg,"[1371, 466, 301, 607]",1584,Negroid,20-30s,Neutral,Female,dark,unmasked
87027206.jpg,"[508, 653, 313, 344]",1585,Caucasian,20-30s,Neutral,Female,mid-dark,unmasked
87095649.jpg,"[463, 201, 214, 286]",1586,Negroid,20-30s,Happiness,Female,mid-light,unmasked
87106528.jpg,"[452, 678, 218, 334]",1587,Mongoloid,20-30s,Anger,Female,light,unmasked
87110287.jpg,"[584, 896, 174, 224]",1588,Negroid,20-30s,Neutral,Female,light,unmasked
87122499.jpg,"[896, 264, 308, 338]",1589,Negroid,40-50s,Neutral,Male,mid-light,unmasked
87127877.jpg,"[1056, 25, 427, 490]",1590,Mongoloid,20-30s,Neutral,Female,light,unmasked
8716686.jpg,"[0, 508, 317, 590]",1591,Caucasian,20-30s,Neutral,Male,light,unmasked
87180579.jpg,"[783, 279, 421, 525]",1592,Negroid,20-30s,Neutral,Female,light,unmasked
87235599.jpg,"[892, 198, 249, 336]",1593,Caucasian,20-30s,Neutral,Female,dark,unmasked
87374588.jpg,"[753, 218, 313, 462]",1594,Caucasian,Kid,Neutral,Female,mid-light,unmasked
87440333.jpg,"[822, 401, 363, 362]",1595,Caucasian,20-30s,Fear,Male,mid-light,unmasked
8745527.jpg,"[1282, 255, 243, 327]",1596,Mongoloid,20-30s,Neutral,Female,light,unmasked
8746240.jpg,"[452, 315, 291, 434]",1597,Mongoloid,20-30s,Surprise,Female,dark,unmasked
87517253.jpg,"[408, 1375, 391, 406]",1598,Caucasian,20-30s,Neutral,Female,light,unmasked
87521653.jpg,"[485, 474, 172, 211]",1599,Caucasian,20-30s,Neutral,Female,light,unmasked
87521737.jpg,"[808, 264, 513, 687]",1600,Mongoloid,20-30s,Neutral,Female,dark,unmasked
87569025.jpg,"[842, 192, 356, 515]",1601,Caucasian,20-30s,Anger,Male,light,unmasked
87621496.jpg,"[546, 777, 415, 467]",1602,Mongoloid,20-30s,Anger,Female,light,unmasked
87694280.jpg,"[1073, 403, 262, 207]",1603,Caucasian,20-30s,Neutral,Female,light,unmasked
87744062.jpg,"[958, 415, 120, 152]",1604,Caucasian,20-30s,Neutral,Male,mid-dark,unmasked
8774918.jpg,"[640, 449, 350, 514]",1605,Mongoloid,20-30s,Sadness,Female,light,unmasked
87781985.jpg,"[885, 384, 326, 363]",1606,Mongoloid,20-30s,Happiness,Male,mid-light,unmasked
87819065.jpg,"[618, 702, 652, 779]",1607,Caucasian,20-30s,Anger,Female,light,unmasked
8787334.jpg,"[513, 321, 360, 592]",1608,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
87923275.jpg,"[701, 205, 193, 244]",1609,Negroid,20-30s,Neutral,Female,light,unmasked
87923844.jpg,"[0, 0, 1999, 1332]",1610,Mongoloid,20-30s,Neutral,Female,mid-light,unmasked
87962009.jpg,"[900, 405, 240, 276]",1611,Negroid,Senior,Neutral,Female,mid-light,unmasked
88014528.jpg,"[943, 264, 194, 220]",1612,Caucasian,,Neutral,Male,dark,unmasked
88147418.jpg,"[1001, 232, 406, 540]",1613,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
88179407.jpg,"[1411, 321, 192, 276]",1614,Negroid,20-30s,Neutral,Female,dark,unmasked
88184313.jpg,"[868, 163, 267, 355]",1615,Mongoloid,20-30s,Neutral,Male,mid-light,unmasked
88203884.jpg,"[413, 186, 229, 317]",1616,Mongoloid,20-30s,Neutral,Female,dark,unmasked
88222136.jpg,"[684, 511, 125, 141]",1617,Mongoloid,20-30s,Neutral,Female,light,unmasked
88251085.jpg,"[737, 350, 206, 262]",1618,Mongoloid,20-30s,Surprise,Female,light,unmasked
88405767.jpg,"[1298, 141, 193, 252]",1619,Mongoloid,20-30s,Neutral,Female,light,unmasked
88446798.jpg,"[1208, 411, 224, 304]",1620,Caucasian,20-30s,Neutral,Female,mid-light,unmasked
88494705.jpg,"[1063, 150, 286, 365]",1621,Caucasian,20-30s,Neutral,Female,light,unmasked
88565828.jpg,"[649, 331, 647, 854]",1622,Caucasian,20-30s,Neutral,Female,dark,unmasked
88587491.jpg,"[540, 558, 368, 467]",1623,Caucasian,20-30s,Neutral,Female,dark,unmasked
88629008.jpg,"[1091, 291, 264, 362]",1624,Negroid,20-30s,Anger,Male,light,unmasked
