file_name,age,race,masked,skintone,emotion,gender,split
65710845.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1.9671246018113517
65711031.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-1.4396949245427888
65727137.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1.2644302524240174
65728912.jpg,Senior,Caucasian,unmasked,light,Neutral,Male,2.446925441453201
65730118.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Female,-0.7224083026847337
65730940.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-1.6205173121947785
65736814.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,0.6233687006932855
65750491.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.39582332003802273
6578737.jpg,Senior,Mongoloid,unmasked,mid-dark,Happiness,Male,-2.5163380133712443
65795905.jpg,20-30s,Caucasian,unmasked,mid-dark,Happiness,Female,0.2811866218581909
65796097.jpg,20-30s,Caucasian,unmasked,dark,Happiness,Female,-1.2039650586800055
6579847.jpg,Teenager,Mongoloid,masked,mid-light,Neutral,Male,0.4207416252674132
6579972.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.08190579856122654
65799813.jpg,20-30s,Caucasian,unmasked,dark,Happiness,Female,-1.2186131636746351
65802949.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-1.0678749430296868
6581917.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,0.6476832438232509
65838550.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.786987552811722
65839155.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.1995948229904046
65839158.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.627531420276453
65839161.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.5734093936494279
65856619.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.503673602161092
65859143.jpg,20-30s,Mongoloid,unmasked,mid-dark,Happiness,Female,2.1297971614952873
65870512.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.12117215216898128
65875158.jpg,20-30s,Caucasian,unmasked,mid-light,Fear,Female,-0.3696077278486909
65875550.jpg,20-30s,Caucasian,unmasked,dark,Neutral,Female,-1.4199199713149966
65879384.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.07044837507033525
65891458.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.7572289231067746
65896096.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2.122486350734454
65900058.jpg,Kid,Mongoloid,unmasked,mid-light,Happiness,Male,0.8299035488810437
65906655.jpg,20-30s,Caucasian,unmasked,light,Disgust,Female,-0.21390354787345298
65908507.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,1.0639661715901636
65909938.jpg,20-30s,Caucasian,masked,light,Neutral,Female,0.5906083164624297
65939506.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,1.0001701655702777
65973100.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.4888552689489272
65973305.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-1.0652539028094603
65973378.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.4041197385218614
65974799.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.8767093058336716
65977701.jpg,Baby,Mongoloid,unmasked,light,Neutral,Male,0.7866015035582581
65990558.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,0.40078777836483087
65991291.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,0.7662401241579982
66001235.jpg,Senior,Mongoloid,unmasked,light,Happiness,Male,0.5282366527614344
6600369.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.384912781715513
6600593.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.3126961704683344
66007778.jpg,Senior,Caucasian,unmasked,light,Fear,Male,0.835504703278867
66008120.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.5484593561663371
66008272.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,-1.0013789474422181
66008306.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-1.9492482263755737
66021902.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1.017179484177971
66022772.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.2028501715357171
66025309.jpg,20-30s,Negroid,unmasked,dark,Happiness,Male,-0.6425335918723798
66027852.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1.6956152998319745
66029542.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.8535869531349953
66035454.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,-0.3724311354377151
66035515.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.46173402367151517
66036235.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.18961304851108912
66036391.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,1.7711946662298728
66040714.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.2476756965905165
66043454.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female,-0.8537083668795349
66046196.jpg,20-30s,Negroid,unmasked,dark,Neutral,Male,-0.46445454504605616
66056161.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.41232643104870637
66058761.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.25989804449162524
66059327.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.2708438967531248
66071808.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0.49582038725589755
66072036.jpg,20-30s,Caucasian,unmasked,light,Fear,Female,-1.801402168045678
66074910.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.38147767470655164
66096080.jpg,20-30s,Mongoloid,masked,light,Anger,Male,0.645808791118365
66105470.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-0.6450524327521959
66110254.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.8627529716839072
66110479.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.7919560107948118
66112312.jpg,20-30s,Negroid,unmasked,mid-dark,Happiness,Male,1.2827341779791774
66122808.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.6131376440599908
66122858.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.27291971062893056
66128982.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,-1.343155418792847
66136147.jpg,20-30s,Caucasian,masked,light,Happiness,Female,-0.47562054218133376
6615008.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.6612022116027443
66170226.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,1.2061258517309212
66180003.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-1.4184550860897784
66184255.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.9369075489585537
66204556.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.29708396623621397
66205074.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.6460769647086402
66216943.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.33930839246914724
66216979.jpg,20-30s,Mongoloid,unmasked,mid-light,Anger,Female,-0.4918048153670906
66217080.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,2.0522474108557307
66219915.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,-0.5488874228775965
66220811.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-1.6728017919969538
66231692.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.1304215442085084
66234162.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-1.0096901553446365
66236828.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-2.50393252680947
66237010.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,1.5061860253047532
66238965.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2.524449252649802
66240395.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female,0.6091834580391894
66245985.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,0.08870089366219014
66260973.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.5931826075510417
66262170.jpg,Baby,Negroid,unmasked,mid-dark,Happiness,Male,-0.43613091218782946
66271732.jpg,40-50s,Caucasian,unmasked,light,Neutral,Female,0.0013783229901151912
66273337.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.31474628282566275
66274085.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,1.7572237402693465
66281869.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.632255074660323
66284182.jpg,40-50s,Negroid,unmasked,dark,Neutral,Female,-0.0752323844866138
66292103.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.15352910198883943
66302519.jpg,Kid,Negroid,unmasked,dark,Neutral,Female,-0.4620482408749908
66306034.jpg,40-50s,Mongoloid,masked,light,Neutral,Male,0.3059316011883766
66328951.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,2.3804512529859134
66337191.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,0.4194032974731722
66356155.jpg,20-30s,Mongoloid,masked,light,Surprise,Male,0.4279302576289949
66363419.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.8801213364926065
66388999.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.5887718416498451
66395630.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.12111418411473023
66399886.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,1.3500282647457797
66407346.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0.8246737079595481
66420886.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.5560630378322785
66425909.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,-1.674087099034501
66431441.jpg,20-30s,Mongoloid,unmasked,light,Fear,Male,-0.22205959490167138
6644304.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.1480668248125376
66447017.jpg,20-30s,Caucasian,masked,mid-light,Neutral,Female,1.0969747815582613
66449099.jpg,Teenager,Caucasian,unmasked,mid-light,Happiness,Female,0.8878391050673322
66450201.jpg,Kid,Caucasian,unmasked,light,Neutral,Female,0.907481686455123
66450357.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.25667263267564716
66460037.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-1.7045017461432013
66467112.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,-0.16928598136102424
66468585.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.1649024303167652
66475368.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,0.27190865235099815
66484765.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.24707275130516543
6648606.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.17059169903313365
66487563.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female,-2.714346179921118
6650245.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.43326144346422024
66503204.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.18078043600909666
66506025.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-0.28441499506866263
66506989.jpg,40-50s,Caucasian,unmasked,mid-light,Happiness,Female,0.1832225513162249
66508984.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.8260750615038572
66508987.jpg,Kid,Mongoloid,unmasked,light,Happiness,Male,-0.21323858937989168
66511817.jpg,Kid,Caucasian,unmasked,light,Happiness,Female,0.5039314871896098
66517098.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Male,0.5679701728374796
66519727.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,1.6217943460688047
66527865.jpg,20-30s,Mongoloid,masked,mid-light,Neutral,Female,-0.8061525838172916
66528808.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.9335676796568164
66541047.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,-0.21971759021349205
66543451.jpg,Kid,Mongoloid,unmasked,light,Happiness,Female,0.6270364791450378
6654811.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,2.174145839089003
66553317.jpg,40-50s,Caucasian,unmasked,light,Happiness,Male,-0.6043951229586549
66559634.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-1.5160454045509335
66587141.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.3371030700511821
66596287.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,-1.1002477361419498
66598669.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-2.711468982171804
66601548.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,0.22268234251298685
66603287.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,0.038726918777531774
66606605.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.421186864220706
66608057.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.4417868765780647
66608383.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.20822968729526214
6661112.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-0.2310773677530463
66612935.jpg,Baby,Mongoloid,unmasked,light,Neutral,Male,-0.5234835102229477
66624824.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.7113935132669662
66635992.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.6559129443058604
66640389.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.11550927037721859
66650133.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,0.3277284741365723
6665031.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.5666525861672225
66650666.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,0.42474179974591375
66653531.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-2.308270851129918
66654101.jpg,Teenager,Caucasian,unmasked,light,Happiness,Male,-0.24311872732578516
66654145.jpg,Kid,Negroid,unmasked,mid-dark,Happiness,Male,-0.8534752847681356
66661553.jpg,20-30s,Mongoloid,unmasked,mid-light,Disgust,Male,0.7463308670537528
66669583.jpg,40-50s,Caucasian,unmasked,light,Neutral,Female,-0.05069434582002896
66679603.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,0.421560654657526
6668246.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.1799750779878213
6668577.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.3069466082138868
6668904.jpg,20-30s,Mongoloid,unmasked,light,Fear,Female,-0.5522959391830897
66696452.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-0.1379813029982786
66696769.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.22376893473938037
66697666.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.0148936047528403
66697668.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.3797087523569578
66698570.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1.3226922367514218
66699659.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.14261423315645486
66700465.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Female,1.0792219604221165
66701063.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,1.3379952918199707
66701973.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-1.2147167455755978
66704466.jpg,Kid,Mongoloid,masked,light,Neutral,Female,0.679830953239069
66712477.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.07639089704356397
66718052.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Male,0.6152901429245151
66732349.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,-1.4336812818608962
66733979.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,1.1326683008658849
66741949.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Female,-0.7286716700382406
66742075.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Female,1.7945177309980913
66744151.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.3317765634856887
66746878.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.9409163906285944
66747005.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Male,2.419694193151897
66747039.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,-0.5505288241208156
66753309.jpg,40-50s,Mongoloid,unmasked,light,Happiness,Female,-0.36747950774834576
66760828.jpg,40-50s,Mongoloid,unmasked,light,Neutral,Female,2.452300833773167
66761820.jpg,20-30s,Mongoloid,unmasked,mid-light,Sadness,Female,0.9643302521129349
66763206.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Male,0.2694142675383681
66765135.jpg,Kid,Mongoloid,unmasked,mid-light,Neutral,Female,-0.264233149556485
66774341.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.5504870048466821
66778428.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,0.11545841387958379
66778478.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.18945349142809706
66779201.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-1.1900338311291663
66789997.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-0.5788040289718541
66790004.jpg,20-30s,Mongoloid,unmasked,mid-light,Anger,Female,-1.4620077150802617
66797905.jpg,20-30s,Caucasian,unmasked,light,Happiness,Male,-0.4816267765871226
66799319.jpg,20-30s,Caucasian,unmasked,light,Anger,Male,-0.544605547152186
66800354.jpg,20-30s,Caucasian,unmasked,light,Sadness,Male,-0.6604311973072613
66801573.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,1.041419736082812
66802458.jpg,20-30s,Caucasian,masked,mid-light,Neutral,Male,-0.8372303878237002
66804600.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,0.47270800950181835
66804619.jpg,40-50s,Caucasian,masked,light,Neutral,Male,-1.3298784463359794
66806226.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.3865147867194813
66806984.jpg,40-50s,Mongoloid,unmasked,mid-light,Anger,Male,-0.24434912071151646
66807251.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,-0.7475696897164683
66810995.jpg,20-30s,Negroid,unmasked,mid-dark,Neutral,Male,-0.28682904565509737
66811010.jpg,40-50s,Mongoloid,unmasked,mid-light,Neutral,Male,-1.405421799256496
66815581.jpg,40-50s,Caucasian,unmasked,light,Happiness,Female,0.7117435399934383
66817674.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.9836737913727264
66828563.jpg,Senior,Mongoloid,unmasked,light,Neutral,Female,-0.3975086862482923
66830924.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,0.0684216567387074
66834797.jpg,20-30s,Mongoloid,unmasked,mid-light,Happiness,Female,0.8835708241687013
66835680.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,2.5397089642549964
66837465.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,-1.0973999495590707
66840070.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.0625256673457493
66842412.jpg,20-30s,Caucasian,unmasked,mid-dark,Neutral,Female,-0.07167054009906126
66846934.jpg,40-50s,Caucasian,unmasked,mid-light,Neutral,Male,-0.7715946902399807
66846960.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,1.8692930804645231
66847141.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.549292836100948
66852527.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.8045410806396703
66875205.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.929934309424089
66877201.jpg,Baby,Mongoloid,unmasked,light,Happiness,Male,-0.8630023712309312
66884149.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.3895614672886138
6688480.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-1.9331268200504075
6689205.jpg,20-30s,Mongoloid,unmasked,light,Neutral,Female,0.10080303675598083
66892662.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,0.8649699778007572
66894435.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,-2.1347465041974063
66902604.jpg,20-30s,Mongoloid,unmasked,mid-light,Neutral,Female,-0.22398090829155415
66913520.jpg,Baby,Mongoloid,unmasked,light,Neutral,Female,0.38165409371793246
66925045.jpg,40-50s,Caucasian,unmasked,mid-light,Anger,Male,2.247767281229649
66926407.jpg,Senior,Caucasian,unmasked,light,Neutral,Female,0.7248878229206166
66930380.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.10573727298513119
66935200.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Female,-2.101754815180662
66935284.jpg,20-30s,Caucasian,unmasked,mid-light,Neutral,Male,1.9750061026398797
66935285.jpg,20-30s,Caucasian,unmasked,light,Neutral,Male,0.3240590194717034
66936567.jpg,20-30s,Caucasian,unmasked,light,Neutral,Female,-0.5855390080292372
6694128.jpg,20-30s,Mongoloid,unmasked,light,Happiness,Female,0.7859737546770671
66949623.jpg,20-30s,Mongoloid,unmasked,light,Surprise,Male,0.672351627762001
66953166.jpg,20-30s,Caucasian,unmasked,mid-light,Happiness,Male,-0.1571405740194835
66953166_2.jpg,20-30s,Caucasian,unmasked,light,Happiness,Female,1.2992691893075337
66962677.jpg,Senior,Caucasian,unmasked,mid-light,Happiness,Female,-0.12447051417242874
